	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium	0.0	0.0	0.0	3.71754932273157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83026540619105e-07
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Acetobacteraceae|g_Acetobacter	7.19107447754384e-07	0.0	0.0	0.0	0.0	1.76956805428157e-06	0.0	0.0	2.55712335872267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Acetobacteraceae|g_Acidiphilium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_Azospirillum	2.402553218970312e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6605145731932377e-06	0.0	0.0	0.0	0.0	8.79871067921912e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Comamonas	0.0	0.0	0.0	0.0	1.1894974714542e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Dakarella	2.16083125328239e-07	1.99532626992988e-07	0.0	0.0	0.0	3.20025270145726e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Duodenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21737823528752e-08	0.0	7.21005669248743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Parasutterella	6.4148247443481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2415116029557e-07	0.0	0.0	0.0	0.0	5.15041013472463e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03770360261522e-07
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Sutterella	0.0	0.0	6.83685217842304e-07	1.228557771312296e-06	1.6399621043073902e-07	0.0	0.0	3.08800922804289e-06	0.0	1.66654719086521e-07	4.7932945082001e-07	0.0	3.8740834245121823e-07	1.0724645097051884e-06	2.9097936502532e-06	0.0	2.31269960662378e-07	4.22239338487298e-07	4.06928503766979e-07	1.72697193708783e-06	2.93277788898009e-07	8.68301568709785e-07	2.9258894729935e-08	8.65466689192169e-06
k_Bacteria|p_Proteobacteria|c_Deltaproteobacteria|o_Desulfovibrionales|f_Desulfovibrionaceae|g_Bilophila	1.25447232097252e-07	5.24303445866254e-07	3.99307810874295e-07	2.406142204645982e-07	1.342558405868917e-07	3.00474234944174e-07	4.01851774742227e-07	5.06717396094686e-06	1.2912235052904e-06	0.0	6.24824207371108e-07	0.0	4.27970178221159e-08	4.937502261511411e-07	0.0	0.0	0.0	5.90573306616121e-07	1.95299269439825e-07	1.16996968117137e-07	0.0	3.293914244058714e-07	3.70229185166007e-08	1.94387297794289e-06
k_Bacteria|p_Proteobacteria|c_Deltaproteobacteria|o_Desulfovibrionales|f_Desulfovibrionaceae|g_Desulfovibrio	0.0	5.59784191022167e-08	0.0	0.0	0.0	1.96081723630509e-07	0.0	0.0	0.0	0.0	1.12118646701233e-06	0.0	0.0	1.63564264380526e-06	0.0	0.0	0.0	0.0	0.0	1.0447250122869e-06	0.0	5.17237049259064e-07	3.79816095286132e-07	0.0
k_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Succinivibrionaceae|g_Succinatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49953282740898e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88174980827293e-06	0.0	0.0	9.23992216614092e-07	0.0	0.0	0.0	0.0	7.38705504754813e-06	0.0	0.0	0.0	6.62352362601454e-07
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia	2.78782429813274e-08	4.59765449468387e-07	3.67410896726029e-08	4.61846885627847e-07	5.86563127624949e-07	6.68920407627596e-08	0.0	3.15026891452095e-06	3.60337101674011e-07	1.50856608004419e-06	2.92966271291163e-06	2.20137592535578e-07	0.0	0.0	0.0	5.02195849495772e-06	0.0	0.0	5.0511770023234e-07	1.009299527461e-07	4.84736698604124e-05	3.39112657866419e-07	3.83339968939174e-05	4.19321351379078e-07
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.064256180313929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.09908817988363e-07	0.0	0.0	7.092680937338661e-07	0.0	0.0	4.47428514309552e-07
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Haemophilus	0.0	0.0	3.2899848181834e-08	0.0	0.0	0.0	4.54931749112462e-07	0.0	0.0	0.0	0.0	2.93982635382686e-07	0.0	0.0	1.55422361804483e-06	0.0	0.0	0.0	0.0	2.02349245399537e-06	4.22434486367158e-07	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter	0.0	5.30162036266043e-07	0.0	0.0	0.0	9.93824780466919e-07	0.0	0.0	5.4030394585615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Synergistetes|c_Synergistia|o_Synergistales|f_Synergistaceae|g_Cloacibacillus	0.0	0.0	0.0	0.0	6.09113679542846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.15472202954803e-07	2.00979382913043e-08	0.0
k_Bacteria|p_Verrucomicrobia|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Akkermansiaceae|g_Akkermansia	4.88934655338234e-06	0.0	1.34000520167125e-07	1.2772007847897e-05	4.88740492771815e-06	1.85015017838716e-07	1.42712964565328e-06	0.0	1.43831900181105e-05	5.28582020825198e-06	0.0	7.15652325203369e-06	0.0	8.01711803227509e-07	6.50068259914463e-06	0.0	2.22890203059092e-06	0.0	0.0	5.94050473649527e-08	0.0	0.0	2.73427351958212e-07	0.0
k_Archaea|p_Euryarchaeota|c_Methanobacteria|o_Methanobacteriales|f_Methanobacteriaceae|g_Methanobrevibacter|s_Methanobrevibacter_smithii_1	1.28903458474865e-06	1.19603193671914e-06	0.0	0.0	2.57233867692014e-07	1.16506498894916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Archaea|p_Euryarchaeota|c_Methanobacteria|o_Methanobacteriales|f_Methanobacteriaceae|g_Methanobrevibacter|s_Methanobrevibacter_smithii_2	0.0	0.0	1.4898011949549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.13045892997151e-06	0.0
k_Archaea|p_Euryarchaeota|c_Methanobacteria|o_Methanobacteriales|f_Methanobacteriaceae|g_Methanosphaera|s_Methanosphaera_stadtmanae	0.0	3.14453285750165e-08	0.0	0.0	0.0	7.72220018886389e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces_oris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23543476803297e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.52857060871264e-08	2.34337017456333e-07	0.0	2.95944681213086e-07	0.0	2.84513601577085e-07	6.00375826022713e-07	1.10797983398081e-07	0.0	1.06445075127921e-07
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_adolescentis	3.4808520059318e-05	2.81470737978449e-06	8.1671608245233e-05	7.28989639860238e-06	9.26019578214605e-06	5.61553588668465e-06	8.09398741544396e-08	2.06206904899392e-05	4.59547890338701e-06	3.75948379825798e-07	3.75797986188423e-05	1.78192649355138e-07	4.27384589339275e-06	0.0	0.0	2.61702493712378e-07	0.0	4.1518105966716e-08	0.0001253265891767	2.02015563323284e-07	6.43370466435345e-08	4.88551493736378e-05	0.0001015030644917	2.11367735011176e-05
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_angulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63376161396141e-08	0.0	0.0	0.0	0.0	0.0	3.9263445877371e-05	0.0	4.05281077825551e-08
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_animalis	0.0	3.75920488755488e-07	0.0	0.0	0.0	2.92627374742565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02534511172212e-05	0.0	0.0	0.0	9.43439451049331e-06	0.0	1.09211463083474e-05	3.54650352975399e-07	0.0	1.04718586527813e-05	9.27005312449002e-09
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_bifidum	0.0	0.0	9.66789067665945e-06	0.0	4.54962591194085e-08	0.0	3.3695080682337e-06	3.80052346183611e-05	1.15077465493156e-07	2.11161924339647e-05	0.0001368701933857	1.80610060250348e-07	4.86556451917283e-08	4.38189342445612e-08	4.81266147106883e-05	4.63592720416771e-05	4.532661292782e-08	0.0	2.01326741021646e-05	7.12884309746967e-08	0.0	2.65972810245288e-05	4.53990089735727e-05	1.35503600897761e-07
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_breve	0.0	0.0	0.0	2.21513381359e-07	0.0	0.0	0.0	2.96515612455633e-07	0.0	7.95919297683714e-06	3.15936180490891e-06	0.0004109428105066	0.0	0.0	0.0	3.76602225129766e-08	3.91467609190997e-08	4.78294533153195e-08	1.47710108138785e-06	5.11647202589333e-08	9.76585713727257e-05	3.83433639018509e-07	0.0	5.96358474373932e-08
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_catenulatum	0.0	1.65001177619897e-06	1.9048134767997e-06	0.0	0.0	3.1791464795116e-06	0.0	1.90556463812729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14332084796807e-07	6.73946195524435e-07	0.0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_dentium	0.0	0.0	0.0	3.77433040825972e-08	0.0	0.0	0.0	5.91942431754105e-06	0.0	0.0	3.72863472828426e-06	2.96745338957146e-06	0.0	0.0	7.08317794359742e-06	1.20904290213094e-05	0.0	0.0001141370134032	1.09421157528916e-07	6.68361837150207e-06	2.76443111336302e-07	0.0	4.58750521251408e-08	9.37821006480755e-08
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_longum	2.44780521539815e-06	3.25677816257282e-06	1.18835104748872e-05	7.39441496879445e-06	9.18108746500415e-06	4.75772587920188e-06	1.28446609907334e-05	4.08709463302408e-05	3.45552424236934e-06	5.46807171678497e-05	7.08136804875273e-05	2.99850811035459e-07	1.25899418446157e-06	1.84774722405899e-07	0.0002073599576201	0.0002335314736557	1.22045265241859e-07	0.0	1.75099643079201e-05	7.35736912975493e-08	4.23629912192578e-08	1.56428264834772e-05	1.07413801842628e-05	3.895004098296e-06
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_pseudocatenulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.69952749850398e-09	1.17770725962086e-07	0.0001661857834762	3.67236054780124e-05	1.02274402115047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32444661648852e-05
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium_scardovii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2528086944672e-06	0.0	7.44180739971758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Atopobium|s_Atopobium_parvulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Atopobium|s_Atopobium_parvulum_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33950896155174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Olsenella|s_Olsenella_sp._Marseille-P2300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19758537122251e-06	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella_aerofaciens	2.76523414761103e-06	7.75529477798009e-06	1.20958842481904e-05	6.65811460421676e-06	1.53689235498981e-05	5.37008979726614e-06	4.98037721329758e-06	0.0	5.58528520328987e-06	1.18354979263429e-05	1.48882599080253e-05	0.0	1.04104238151551e-05	4.33052455617658e-06	0.0	0.0	0.0	0.0	1.30026487725992e-05	1.17986098669778e-05	0.0	1.78324300922614e-05	1.89858251947794e-05	1.0712621472187e-05
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella_bouchesdurhonensis	0.0	6.7848783422882e-07	0.0	0.0	0.0	6.17304472302659e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.62716092506438e-07	5.00347527015692e-07	0.0	0.0	0.0	0.0	4.56150556802632e-06	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella_intestinalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24826731692912e-05	1.98562031307572e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella_tanakaei	0.0	0.0	0.0	3.51994027409104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27885704882261e-05	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Enorma|s_Enorma_massiliensis	3.50780964897737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Senegalimassilia|s_Senegalimassilia_anaerobia	1.80157492854179e-06	0.0	0.0	0.0	0.0	0.0	7.83366273633269e-07	0.0	2.69221401476344e-06	0.0	0.0	0.0	1.3854706961362e-07	1.61148319998425e-06	0.0	0.0	0.0	0.0	7.72936080576653e-07	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Adlercreutzia|s_Adlercreutzia_equolifaciens	5.27207679959641e-07	1.60920270729756e-06	7.50050592960864e-07	2.56052316272865e-06	1.47924313457791e-06	1.42106658665247e-06	1.43720962264468e-07	3.15779593187095e-06	1.03508924001793e-07	2.57041717608171e-07	0.0	0.0	4.53924789915704e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.28679818332424e-07	0.0	0.0	1.39077685008606e-07	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Cryptobacterium|s_Cryptobacterium_sp._CAG:338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27285763418102e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15108254386636e-06
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella_lenta	8.60620218576778e-08	4.43314734978222e-08	6.8233555404833e-08	0.0	0.0	4.69330681711245e-08	2.12612738233526e-07	0.0	9.8736800674475e-07	3.50233334704974e-07	2.36470064023304e-06	1.56997385629067e-06	0.0	0.0	1.03908541841193e-06	6.08072551797014e-06	3.84282590392873e-06	0.0	9.56840461013417e-07	9.46201608118479e-08	0.0	9.32463598512857e-07	0.0	6.81388115756353e-07
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella_sp._51_9_&_CAG:209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.98885540899716e-07	0.0	0.0	2.29599891658163e-07	3.83415685482622e-06	0.0	0.0	0.0	0.0	5.35506741776337e-07	3.49489775438112e-06	0.0	0.0	3.42356672418921e-07	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella_sp._CAG:298	4.60475218276276e-08	0.0	9.7114766517878e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella_sp._CAG:368	2.48290751439672e-07	9.19915510721351e-07	0.0	0.0	0.0	8.12253930863716e-07	0.0	0.0	2.75868301583491e-07	0.0	0.0	0.0	0.0	1.51188309535311e-07	0.0	0.0	0.0	0.0	0.0	9.02798835528896e-08	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Gordonibacter|s_Gordonibacter_urolithinfaciens	1.51184740989752e-07	0.0	0.0	0.0	0.0	0.0	7.09384208693519e-08	0.0	3.60294528765023e-07	1.85131880379136e-07	5.67369409215918e-08	0.0	0.0	0.0	0.0	0.0	1.43805544440244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Slackia|s_Slackia_exigua	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20486793560968e-06	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Slackia|s_Slackia_piriformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.10720290521172e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_caccae	1.83887047766945e-07	0.0	2.78780500837072e-07	4.39332597209933e-07	6.06900186833157e-07	0.0	6.67377928523561e-07	0.0	4.0228789556572e-07	0.0	2.32432797581884e-06	0.0	5.57774301521786e-08	8.88110186693809e-07	3.47832244177638e-07	0.0	0.0	0.0	3.04393142255974e-06	5.78524867405046e-07	0.0	0.0	1.87450673642521e-07	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_cellulosilyticus	8.06481304897372e-07	0.0	1.62182359874716e-06	5.47121668615078e-08	2.87831888926888e-08	0.0	0.0	0.0	7.30168941167273e-08	1.48538297630315e-06	7.46209222574195e-07	0.0	0.0	1.8346214334557e-06	0.0	0.0	0.0	0.0	0.0	3.24486206313121e-08	0.0	0.0	0.0	3.89881603988271e-07
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_clarus	0.0	0.0	0.0	3.45551521739894e-07	2.18938404395921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20831998704976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.130010198922e-06
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_congonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_coprocola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_coprophilus	0.0	5.6568704839416e-06	0.0	0.0	0.0	3.40376116685356e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_dorei	5.26338571828262e-06	2.91384895034255e-06	3.81467709995294e-06	7.25665724563103e-07	9.88588906065872e-07	2.9326881865702e-06	0.0	0.0	4.86564524678902e-07	0.0	3.10305802682839e-06	0.0	0.0	4.95120686825094e-06	0.0	3.08965285187548e-06	0.0	1.16041323793817e-05	0.0	1.15310683290514e-06	0.0	1.02985321951942e-05	1.16921899890891e-07	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_eggerthii	0.0	2.70029248180934e-06	0.0	6.82048622716464e-08	3.24213450665183e-07	4.16077918051863e-06	6.15123805782815e-06	0.0	1.17214268191005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74580328829201e-05	5.04893820383329e-08	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_faecis	0.0	0.0	9.46144266847574e-07	0.0	0.0	0.0	3.56436774043623e-07	0.0	0.0	4.06682746232686e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6654186322422e-06	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_finegoldii	0.0	0.0	0.0	2.27514395235925e-07	2.31627429963508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62295535442947e-08	0.0	0.0	0.0	0.0	2.52815489938875e-06	0.0	0.0	0.0	0.0	5.07751384739377e-07
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides_fragilis_1	0.0	0.0	0.0	0.0	4.51502454684054e-08	0.0	0.0	0.0	4.46011185851729e-08	1.52060568913765e-06	6.07569861985514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02776494393276e-06
