species,Unnamed: 0,id,Days after treatment,Acetic_acid,Alanine,Butyric_acid,Ethanol,Formic_acid,Fumaric_acid,Glutamic_acid,Glycine,Isoleucine,Lactic_acid,Leucine,Methanol,N_trimethylamine,N_methylamine,Phenylacetic_acid,Propionic_acid,Succinic_acid,Tyrosine,Uracil,Valeric_acid,Valine,age_at_baseline_years,MELD,IL-17A,IL-17E,IL-17F,IL-21,IL-22,IFNgamma,IL-10,IL-1beta,IL-6,TNF-alpha,IL-12,IL-23,IL-8,FABP2,DLactate_faecal,DLactate_plasma,faecal_ammonia,endotoxin,E_faecalis,E_coli,EC2.9.1.1,INR,CRP,Sodium,Potassium,Creatinine,Urea,Haemoglobin,MCV,Platelets,Neuts,Lymphs,neut/lymph,WCC,Bilirubin,ALT,AST,ALP,GGT,Albumin,Ammonia,Lactate,Ascites,HE grade,Calprotectin/(µg/g),N/L ratio,Calprotectin (µg/g),Height (cm),Weight (kg),BMI,Alcohols units/week,Smoking / day,Hospitalisation in last 12 months,MELDNA,MELDPLUS
Megamonas funiformis == rupellensis,0.21734496637979175,0.34765563953246587,-0.03618942445136913,0.05102785336187749,-0.0888149447029219,-0.1171192123526773,0.06646888536616025,-0.184403598839732,0.007062850208913731,-0.10861988584226188,-0.2798425733103718,-0.11142345041854154,-0.19621922711854087,-0.021518333515873348,0.1291330469153973,-0.019811519780488444,-0.10356333742231214,0.03204390406067475,0.1625159600783045,-0.1515688662166893,-0.04003817278222685,0.07135096176972462,0.008023765849040512,-0.08076334235206914,-0.1795940072495512,-0.09283266880135907,0.15957236192656885,0.15019908117789427,0.1550940053504616,0.1956119253260749,0.1465263417266781,0.08074539959426218,0.0739890445365444,0.13017070543641177,-0.02450659967270563,0.1598745823090055,-0.15616088849737533,-0.2109161050306739,0.07472864474188265,-0.0615412368462563,-0.20022880988192673,-0.4136084563270094,0.007610233306434372,-0.03206188544624156,0.04861612609272968,0.06934117135803824,-0.015302178121703133,-0.05796578519736102,-0.28221348130403884,-0.10489249326887196,-0.10523426028434171,-0.26828866859900136,-0.19812494001345335,0.2648647291277549,-0.061929538225052094,-0.39527137282278896,-0.21327300828409157,-0.09804382379923472,0.03696813896018569,-0.17271894856256456,0.10077077562398398,-0.11997954464878373,-0.24130998120124597,-0.20425044283139715,-0.09990941181949513,0.07650044763932168,0.1605958240382543,0.047436938216879596,-0.12927243338184266,0.10971425511774976,-0.028015010527721592,-0.07208848031448843,-0.10501676782952762,-0.21679025205074826,-0.3619206163589288,-0.2976766767632137,,0.11874516276641073,,-0.0229504536468855,-0.2579511931917412
Megasphaera elsdenii,0.12364274161173124,0.12522226193343275,-0.1144410394703445,-0.031338798721072036,-0.15167265630588958,-0.1813222981787757,0.07771618437460219,-0.17474643449244254,-0.07018468802859451,-0.22760049311268052,-0.20107978875111093,-0.14611444395232195,-0.20488812244213303,-0.06966448033474454,0.01859480761066334,-0.2751057569579477,-0.11857718245998634,-0.18341656272327572,-0.0011703806002455043,-0.16778671389482003,-0.10208319679919121,-0.07678251924557067,-0.039487753298612205,-0.1847900925498735,-0.29939239882588786,0.16768111752694365,0.046242801601292245,0.05230872384344886,0.05863777935009223,0.07808376169610952,0.023633805267264763,0.06877708760526376,0.033327754856039116,0.2072846944020016,0.00801749288404146,0.08472790733882507,-0.20529115563083453,-0.14669845087827207,0.16975416014481293,-0.12494287559292716,-0.11376172335464232,-0.2719567738279524,0.08541880256457143,0.20884485517943668,-0.005069892768268261,-0.0942867581943871,-0.050359928322484634,0.08280892815304347,-0.1965269461675224,0.060983025413109064,-0.16468998610437677,-0.284073393243563,-0.3108582351913993,0.1355685041171904,0.09201159875121803,-0.2875341511928044,-0.06596257284496806,-0.26037643695363727,0.08953891853625927,-0.15710417601188792,0.17506880993795415,-0.29580482684766496,-0.23799195915138263,-0.33378394024763647,-0.3383883164598546,0.2241362402884111,-0.13158479552897967,0.09423724746462551,-0.0764690763197034,0.2711367055267778,0.10077919323521543,0.05428455566992601,-0.09889587562735794,-0.07239422344030005,-0.21679843307117264,-0.2554618336435326,,-0.11508256334405789,,0.036852960129011667,-0.3006343142518681
Megasphaera micronuciformis,0.06555240674784264,-0.16175243201761733,0.101608768651921,0.3691481863561994,-0.09134309288134664,0.1753902798782175,0.1897894134865932,-0.11594616743738143,-0.24915097273934586,-0.19314170948273685,-0.2606899541433128,-0.05979221408403117,0.14653929956913297,-0.13617285130415382,0.29406997937835544,0.15665114322963192,0.1585332617441339,0.10121586505614502,0.15226596800708236,-0.05844579014555804,0.08231595509207999,-0.042299356765641824,-0.014728556490019569,-0.16101830708130282,-0.08765963637019326,0.13336114007546204,-0.14778576701153817,-0.17676621333429154,-0.18556331481612362,-0.16939107710897847,-0.16768056685963847,-0.15313877418796096,-0.21070255571881136,-0.1489902354541285,-0.06494798388595976,-0.1822938397697631,-0.11769761546846517,-0.16657344598163032,-0.17006261432068145,0.10838400864217906,-0.2242408817585464,0.22067909666656962,-0.18116201596616696,0.10731253175065941,-0.17939288119839725,-0.15939356474655386,-0.08963883838558831,0.006802528134825441,0.197932206574396,-0.23795145833825715,0.014288510892971213,-0.0335876194066161,-0.07477605406430494,-0.16801059345833408,0.18804159698857875,-0.005619841884260461,0.22897484715486238,-0.017256592305470688,-0.05492409216941875,0.16803453263479598,0.224318413232546,0.06726938374773676,0.219326465935704,0.2334447786770095,0.157365566966515,-0.29476023369186505,0.12284494874875534,-0.09137234573651322,0.3949991020000748,0.2901332524224939,-0.14455923023496275,0.2869442155462823,0.11564577121554202,-0.12975716611937668,-0.14825166540783122,-0.0692335360484101,,0.1580530249183299,,0.26092054667051984,0.21739991391269017
Megasphaera sp. ASD88 & An286,0.2243177304388963,0.4031503329605919,-0.08796527530426446,-0.2822921003378312,0.03168160038980414,-0.20593040253372688,-0.24774576574762727,0.07162439353756288,0.03818995158479423,0.0348005061270363,0.10685501328278142,0.046410742122969494,-0.3660616524628488,-0.05417779991822985,-0.2773851331535619,0.07394742919701344,0.09202788079568458,0.043558134236896695,-0.2084976040386097,-0.02453264244212278,-0.19227755816684997,0.11820068012153401,0.010997635819712966,-0.0003792456768576923,-0.020084644708863824,-0.0946789804870369,-0.025987910269099062,-0.028437106641259115,-0.030946321880487213,0.010416676257956,0.011761321801240168,-0.10887766060699516,-0.0685135816185339,-0.03567033992026657,-0.1290023822300401,-0.012396029028470373,-0.012045666710605146,-0.02132053841513889,-0.08589464518821344,-0.047570175314762694,0.3019583231353392,0.04666809457056843,0.18850155920252074,-0.0014874794243120155,0.13379791274234645,0.1644196707346436,-0.15774455516947056,-0.060778083607295814,-0.0998154089763287,-0.23680927902678672,0.11568184700938464,0.4210239871751083,0.331067018659166,0.012925536701955533,-0.2894048077596064,0.07661046441261152,-0.15146601279001415,-0.1376017192615015,0.07288455208683683,-0.17841531662859594,-0.3370900632516891,0.026504564120383184,-0.13529788217324792,-0.021323064807210343,-0.035967329467423106,0.2931747866965504,-0.20442362426677801,0.08244380031668737,-0.1200816276144112,-0.24459351740912066,0.13908914233460948,-0.0819580860481547,0.025388535642121172,0.2936146417950996,0.03195596262928755,-0.08223661126961568,,-0.18071751590952978,,0.09150470848498224,-0.15484369144455865
Merdimonas faecis,0.05922579752839484,0.16576124780200654,-0.058670246155369005,-0.11281561436429817,0.006199173831769309,-0.14854174219970306,-0.1865899805174646,-0.12204172879998887,-0.09108691730329542,-0.019181337293292623,-0.17224701005822815,-0.009189770906407563,-0.24714665441289918,0.001322299370657073,-0.1670522624083403,-0.0330309130338734,-0.05956428436948028,0.1369555315378916,-0.07809658502050637,-0.06411165646498485,0.05696303786674736,0.11629940072796252,0.05845604456109743,-0.003630635023850907,-0.189908663140842,-0.036814437011221376,0.09531019860766914,0.0695193408236702,0.044902849366778186,0.09170474616236252,0.004933134797507789,-0.03623327239936926,-0.06288999462470574,0.03853035785052544,0.0973010724121818,0.08675005116564337,-0.12269903607968227,-0.11095356141433649,0.08438538440379419,-0.051966140678042755,0.0802896377031478,-0.1717039307951165,0.10664110853905272,-0.028713568139452313,0.23421807843547418,0.09301998628145113,0.11783420721309835,-0.09514025912846741,-0.21462362074748406,-0.12727948520718843,-0.0639238951643982,0.08851981166878321,-0.005148144160768503,0.03270247847246961,-0.11668151652977231,-0.060606755509598,-0.2591685097063545,0.10462266484850476,0.09858701693201101,-0.16790891741978636,0.04038785075428272,-0.04602255150999962,-0.04753059271924992,0.06820551426079483,0.043510208605971684,0.043237773877682115,0.1975120779934288,0.11246721506311506,0.06231307566644924,-0.08846295872749198,-0.012011814996448886,-0.2764371258877719,-0.02961653202085973,0.022600528806124186,-0.10816907384160915,-0.11920760216962566,,-0.014516068552698722,,0.014482193477770907,-0.2136289469575252
Methanobrevibacter smithii 1,0.07080259367066687,0.0164531517158462,0.14190908000268163,-0.09511253530813865,0.3386817814324796,-0.05737378809759579,-0.11663725137200276,0.25575551663741297,0.05590394359823985,0.3009611787747427,0.3277686500862998,0.22883223577463005,-0.035574026696458046,0.3024798674194816,-0.2900209081687441,0.23561930676354606,-0.07194830903473187,0.322491826454249,-0.13379772849073432,-0.192811312938241,-0.10630565642061346,-0.10411396100927825,0.15460532564880106,0.3210386157660333,0.0695719033188911,0.010167666002746416,-0.1613257304736058,-0.17284228243602404,-0.15123310345989371,-0.1034892847074327,-0.02665407802295754,0.004398647415049314,0.02779938192936183,0.04619696193775142,0.0033715520795555647,-0.04164325084197575,0.24406911113656873,0.22870733742309704,0.12255926731576487,0.12997221625889369,0.33083633882632324,-0.05289775997126803,0.31007115052177575,0.20052920017542072,-0.3537453126119471,-0.11859956236323853,-0.22228603383390283,-0.004266416338290527,-0.08548855408042122,0.12617050528150256,-0.1867875197649835,0.03243466054287686,-0.006253551869500443,0.0935680015074468,-0.08692867438021223,-0.20172022155715824,-0.2884458434198205,-0.26557367219638056,-0.22938596291042343,-0.33997862590880573,-0.09524702800779923,-0.05211173086773078,-0.22348934448699703,-0.4045448680554911,-0.26666004568889234,0.15361199782651672,-0.27705106803934554,-0.2294066280022427,-0.07441805700097104,-0.1991367110610442,-0.19091230248909904,0.0971131948726131,0.1589983381266225,-0.12755374359789837,0.4033621093826533,0.45111777126627367,,0.28720085676559887,,-0.05816751385451522,-0.17449456623660095
Methanobrevibacter smithii 2,0.07473869422716538,-0.02351628754623851,0.0835622326362812,-0.06842086840770274,-0.08260722625114299,0.052346160267773174,-0.201243615371474,-0.04910932181155163,-0.21117008378967198,-0.18688687491395986,-0.06206483145179594,-0.05249222110169315,-0.1365136588295223,-0.14366346274110256,-0.1798593862629714,0.05667921493122762,0.1615178201197153,0.2782778474022085,0.010743426226385827,-0.11949083948789979,-0.10187559857828045,0.0995633888474312,0.2991574727246807,-0.15405973501665338,-0.2067496919569433,0.03414606733524762,-0.08356327591707,-0.1648039296179542,-0.17071531167072157,-0.13804596706731567,-0.15197684252514995,-0.1521688786098939,-0.1351267766246208,-0.0741405853037069,-0.11852525166535463,-0.09898995882570893,-0.041743018616372786,-0.0030154658224364824,0.06070805573103529,-0.04139412174435535,0.22115077444877143,0.17965248905750017,0.3157765903809311,-0.019986806525570732,-0.045571110369502864,-0.08871203572039539,-0.04502414207418627,-0.21379888345089426,0.01182591919920338,-0.02240595507766304,-0.08795398169223138,0.2039196437837385,0.08277292923168846,0.16547700133706258,0.011601508257187865,0.2528039279543482,0.07871654084965196,0.11130542363373283,-0.09602280976109186,0.01543914388029373,-0.032605728888345044,0.057278220492431774,0.06342724815372869,-0.1726994921656539,-0.2261809744474165,0.262338267952827,-0.18850741502546034,-0.08201356424010707,0.07817457034248007,-0.13932913238181566,-0.04937450322744546,0.044880961500071495,0.09215892231714065,0.2904221730318228,0.22256965359702585,0.044335339537294884,,-0.12478704176246669,,0.0031788191584223536,-0.15814996784447866
Methanosphaera stadtmanae,-0.12248013442204751,-0.060906016842571915,0.11256598554689505,-0.030852331984867466,0.290669421583956,-0.08132735780995819,0.07675307109387247,0.19796651864636233,-0.05720562694997635,0.27816339259051215,0.2266676398563691,0.08125935672217656,0.042647548267814174,0.24400014952350413,-0.24296453790824063,0.025970260500576502,-0.14866352933096014,0.19430510816871066,-0.14779111617407945,0.010043994419645234,-0.13917022849549404,-0.1983953920903066,0.1092973586441603,0.26244422853101934,-0.12863320271903564,0.09495430704751258,-0.09864401084825168,-0.07924449054688286,-0.04439449774616846,-0.00400612058392738,-0.0757251342736103,0.10774497648774753,0.11876075647953169,0.03478873805295449,0.11653601551012183,0.010637159431781026,0.11165558103506706,0.11343881670864478,0.0774925397096837,0.046238988167506066,0.3029310706535596,-0.1811159645924147,0.09188356444381955,0.25368873819371224,-0.22875971912664553,-0.13612808427924972,-0.18078277323023012,0.08656912044830226,-0.2837390658387135,0.3336601020491756,-0.24172737043985762,-0.27239095787095174,-0.21908354792179355,0.12875444860682783,-0.14348075929939727,-0.24931091203460967,-0.354923967005064,-0.11871576830688352,-0.14833912019788947,-0.3194432834652946,0.052217143411953965,-0.14801967709258426,-0.27362520281662966,-0.3210048120081418,-0.24366675138342106,0.08030398891379756,-0.04533488801420945,-0.14835248388196318,-0.11040350803602715,-0.22488021607726116,-0.12345900606501074,-0.08218278244271067,0.06541837389124502,-0.3673122048027976,0.3480511707727393,0.44072134626861675,,0.5591842407806462,,-0.14110829969307132,-0.3303678721575534
Mitsuokella jalaludinii,-0.3045506152165823,-0.17939587102761054,-0.12852933551990664,0.132780306929599,-0.058663306495922815,0.3372006167848759,0.04989035362068258,0.07650987701503698,-0.10516327957303996,-0.09207037986362332,-0.1823319671586637,-0.10443035460522475,-0.05450143175835174,-0.09442770394444783,0.11917079553755831,0.1758634965129061,0.17965185202904368,0.07435520162479137,0.3064704182145246,-0.07695266086725935,0.007521905923124124,0.3779418275956123,0.372412286984725,-0.18980527936164715,-0.053412170558984555,-0.25874017903293667,-0.05918108822105844,-0.038168025979494744,-0.07323943101686543,-0.12536404800531986,-0.08982632993339412,0.057289829093974294,-0.007180336374202493,0.23033081024259452,0.1327189180593916,-0.049544320981997195,-0.1633667092171839,-0.22360416804026773,-0.1899709570286337,-0.06227812555862112,-0.09073408948194739,0.09712493572318123,-0.13899207876493233,-0.133021239057249,0.24061689219933477,0.2410106371372901,0.018871383804450536,-0.12345393998334221,-0.16600556146566767,0.19734210225041163,0.034075509479175,-0.14090536639383158,-0.12598807459101716,0.17512890062645334,0.007445095612809109,0.3101861628329888,0.11254315825143713,0.25068755642202256,0.010169923989153699,0.19734587655834432,-0.13159541097711008,-0.011403014297412861,-0.0694591920455709,-0.18844388905902548,-0.13939062435839195,0.2598726477994287,0.1603533201491448,0.05141924760076782,0.08643738012345584,-0.05533432450681403,0.047694970880070395,-0.16018058142023986,-0.0776316237751397,0.2946876105814237,0.2722528062792616,0.11100142288636008,,-0.1338011154594941,,-0.3039820773100006,-0.18932852490818677
Morganella morganii,-0.09041095890410959,-0.09326193359623135,0.04532326253101233,0.14523129108295513,0.05754703149011277,0.041105022492937696,0.013700659263073123,-0.15621065791885227,-0.17265388506820514,-0.05206250519967787,-0.06302489990392393,0.06850380371524277,-0.10138487854674111,-0.008221613574676434,-0.008220456445829132,-0.04110197778921937,0.189118131181911,0.07947559788853888,-0.11235372814736304,-0.024661369337487398,0.13975707647598815,0.12333791164037672,0.13427043892575097,-0.05754703149011277,-0.1925149330064446,0.13831489278873535,-0.07397479380642298,-0.07397260273972603,-0.08493402251848564,-0.10689364891480489,-0.15352017554795278,-0.09041095890410959,-0.04657672202626632,0.04657534246575342,0.19999999999999998,-0.08493402251848564,-0.09041095890410959,-0.035616438356164376,-0.09041095890410959,0.07397260273972603,-0.07945205479452054,0.11507360575322227,0.00821917808219178,0.13972602739726026,0.12758090738329392,-0.053699223518749235,0.04391242060041017,0.05207600713704796,0.09470845252362643,-0.0027537290832580184,0.17103983439881704,0.002740923730767019,-0.10961826570661655,0.05481522476505205,0.13973430512812238,0.005480872679807134,0.09041430640430158,0.13427043892575097,-0.058516180656303436,0.0630155650943603,0.12885111139936947,0.08500076931219906,0.1288740457850625,0.11782217894518976,-0.16714804300949207,-0.1456233782078504,0.11237537450017952,-0.0585214523051473,-0.0435515028854656,0.15442073556291255,-0.04870157981866347,0.04134647368571351,0.14077334511776704,-0.19241015828051952,0.0384139496586516,0.1317676179272682,,-0.06554307742114171,,0.10689523328726454,0.00821917808219178
Negativibacillus massiliensis,0.19714364934867348,0.16375218868218128,0.01653435535025729,-0.1756793239509059,0.20750414568056405,-0.05786881856769437,0.13519061855236156,-0.026573943027503665,-0.07937502395327768,0.03619242272883036,0.13840219130896683,0.06566697792576914,0.11135129819205411,0.04018604434991175,-0.10242314774824586,-0.11681266976550637,0.06481641235015706,-0.15966041137079284,-0.08040948197983001,0.1309438549925733,-0.09289354171578205,0.041751307754649664,0.01226677736938228,0.06497779702844485,0.33802367609374434,0.04143894005689343,0.2469894342322067,0.2609368900260196,0.23199411150114096,0.2176893767219133,0.1791399074478362,0.18275549995677207,0.2218527660703046,0.16836735056487062,0.19679694695368788,0.23736815779782347,-0.13439051585628412,-0.16516035341125404,-0.065310063655408,-0.12797652154905095,0.17920180040816988,0.2904194966408142,0.024919234639588315,-0.200784024496022,0.222829170504373,0.2585535011609077,-0.0887810805340354,-0.3285043186469164,0.3279080924389038,-0.2380951549343244,0.19423294333613697,-0.20754873831760323,0.1509858085583104,-0.03433650631941631,0.2259333322138953,0.3217798890855099,0.31278047846395174,0.06376123501894464,0.09891859849319339,0.26831226308678563,0.3290183455534451,0.3351442664298985,0.33853239314316413,0.33482417068081954,0.18737705803201632,-0.06432453667381198,0.12169967744640724,0.05671514762278378,-0.0764690763197034,-0.15575938402602127,0.12739218380462605,0.0709405398192527,-0.1786675157029354,-0.2606192043850802,-0.33724200699960183,-0.3084822142110582,,-0.11508256334405789,,0.20221436004907106,0.32568356228957596
