,,0
urine Tauro omega-Muricholic Acid,plasma Tauro omega-Muricholic Acid,0.7966657404834677
urine Tauro omega-Muricholic Acid,urine Tauro omega-Muricholic Acid,1.0
urine Taurocholic Acid,plasma Taurochenodeoxycholic Acid,0.7081411503195333
urine Taurocholic Acid,plasma Taurocholic Acid,0.7949430397332594
urine Taurocholic Acid,plasma Glycodeoxycholic Acid-3-Sulfate,-0.6795220894692972
urine Taurocholic Acid,urine Glycocholic Acid,0.6451236454570715
urine Taurocholic Acid,urine Taurochenodeoxycholic Acid,0.8905099432911971
urine Taurocholic Acid,urine Taurohyocholic Acid,0.692136704640178
urine Taurocholic Acid,urine Taurocholic Acid,1.0
urine Taurocholic Acid,urine Deoxycholic Acid-3-Sulfate,-0.6457968660366401
urine Taurocholic Acid,urine Taurochenodeoxycholic Acid-3-Sulfate,0.6521255904417896
urine Taurolithocholic Acid 3-Sulfate,plasma 3-Ketocholanic Acid,0.693650947267731
urine Taurolithocholic Acid 3-Sulfate,plasma Lithocholic Acid,0.6635792940094026
urine Taurolithocholic Acid 3-Sulfate,plasma Taurolithocholic Acid 3-Sulfate,0.676051314092514
urine Taurolithocholic Acid 3-Sulfate,plasma Glycolithocholic Acid-3-Sulfate,0.7833651764611712
urine Taurolithocholic Acid 3-Sulfate,stool 3-Ketocholanic Acid,0.6916404338102582
urine Taurolithocholic Acid 3-Sulfate,stool Lithocholic Acid,0.7290839849707771
urine Taurolithocholic Acid 3-Sulfate,stool Isolithocholic Acid,0.7694838120061241
urine Taurolithocholic Acid 3-Sulfate,stool Isoallolithocholic Acid,0.7356873421817322
urine Taurolithocholic Acid 3-Sulfate,stool Cholic acid|Ursocholic acid,-0.6622902331425248
urine Taurolithocholic Acid 3-Sulfate,stool Allolithocholic Acid,0.7636141368557937
urine Taurolithocholic Acid 3-Sulfate,stool 5-alpha-Cholanic Acid-3-one,0.6651927592166024
urine Taurolithocholic Acid 3-Sulfate,urine Glycodeoxycholic Acid,0.6476723622357237
urine Taurolithocholic Acid 3-Sulfate,urine Taurolithocholic Acid 3-Sulfate,0.9999999999999998
urine Taurolithocholic Acid 3-Sulfate,urine Glycolithocholic Acid-3-Sulfate,0.8847191293682638
urine Taurolithocholic Acid 3-Sulfate,urine Glycodeoxycholic Acid-3-Sulfate,0.710240560451649
urine Lithocholic Acid 3-Sulfate,plasma 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.6392772942086667
urine Lithocholic Acid 3-Sulfate,urine Deoxycholic Acid,0.7119586603682524
urine Lithocholic Acid 3-Sulfate,urine Lithocholic Acid 3-Sulfate,1.0
urine Lithocholic Acid 3-Sulfate,urine Deoxycholic Acid-3-Sulfate,0.654021329564158
urine Lithocholic Acid 3-Sulfate,urine Glycolithocholic Acid-3-Sulfate,0.7365102511531948
urine Lithocholic Acid 3-Sulfate,urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.6818540297907014
urine Cholic Acid-3-Sulfate,urine Cholic Acid-3-Sulfate,1.0
urine Deoxycholic Acid-3-Sulfate,plasma 3-Ketocholanic Acid,0.6692510832979218
urine Deoxycholic Acid-3-Sulfate,plasma Isolithocholic Acid,0.6584837222890714
urine Deoxycholic Acid-3-Sulfate,plasma 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.7170191091898802
urine Deoxycholic Acid-3-Sulfate,"plasma 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.8093830471053112
urine Deoxycholic Acid-3-Sulfate,plasma Deoxycholic Acid,0.8209809722156917
urine Deoxycholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid,0.6921495134203105
urine Deoxycholic Acid-3-Sulfate,plasma Glycohyocholic Acid,-0.6438516110505148
urine Deoxycholic Acid-3-Sulfate,plasma Taurochenodeoxycholic Acid,-0.6679449835215234
urine Deoxycholic Acid-3-Sulfate,plasma Taurohyocholic Acid,-0.6608864868575831
urine Deoxycholic Acid-3-Sulfate,plasma Taurocholic Acid,-0.6541058837630894
urine Deoxycholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid-3-Sulfate,0.7346950189025644
urine Deoxycholic Acid-3-Sulfate,plasma 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.7690510984185409
urine Deoxycholic Acid-3-Sulfate,stool 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.6650131341641717
urine Deoxycholic Acid-3-Sulfate,"stool 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.6849520699716469
urine Deoxycholic Acid-3-Sulfate,stool Deoxycholic Acid,0.6627020018748411
urine Deoxycholic Acid-3-Sulfate,urine Deoxycholic Acid,0.7516780402643922
urine Deoxycholic Acid-3-Sulfate,urine Glycodeoxycholic Acid,0.7111819698907397
urine Deoxycholic Acid-3-Sulfate,urine Glycohyocholic Acid,-0.6572182917408897
urine Deoxycholic Acid-3-Sulfate,urine Taurochenodeoxycholic Acid,-0.6750972762645914
urine Deoxycholic Acid-3-Sulfate,urine Taurohyocholic Acid,-0.7649576286152843
urine Deoxycholic Acid-3-Sulfate,urine Taurocholic Acid,-0.6457968660366401
urine Deoxycholic Acid-3-Sulfate,urine Lithocholic Acid 3-Sulfate,0.6540213295641579
urine Deoxycholic Acid-3-Sulfate,urine Deoxycholic Acid-3-Sulfate,0.9999999999999998
urine Deoxycholic Acid-3-Sulfate,urine Glycolithocholic Acid-3-Sulfate,0.6979433018343523
urine Deoxycholic Acid-3-Sulfate,urine Glycodeoxycholic Acid-3-Sulfate,0.8027067272258475
urine Chenodeoxycholic Acid-3-Sulfate,plasma Chenodeoxycholic Acid-3-Sulfate,0.7444845790497362
urine Chenodeoxycholic Acid-3-Sulfate,urine Chenodeoxycholic Acid,0.7307452063753037
urine Chenodeoxycholic Acid-3-Sulfate,urine Ursodeoxycholic Acid,0.7132409493475892
urine Chenodeoxycholic Acid-3-Sulfate,urine Chenodeoxycholic Acid-3-Sulfate,1.0
urine Ursodeoxycholic Acid-3-Sulfate,plasma Murocholic Acid,0.7040778054049341
urine Ursodeoxycholic Acid-3-Sulfate,plasma Ursodeoxycholic Acid,0.6509947770417484
urine Ursodeoxycholic Acid-3-Sulfate,plasma Ursodeoxycholic Acid-3-Sulfate,0.6901036624601538
urine Ursodeoxycholic Acid-3-Sulfate,plasma Glycoursodeoxycholic Acid-3-Sulfate,0.7742025131439813
urine Ursodeoxycholic Acid-3-Sulfate,stool Murocholic Acid,0.6582376972002526
urine Ursodeoxycholic Acid-3-Sulfate,stool Ursodeoxycholic Acid,0.6513094830249528
urine Ursodeoxycholic Acid-3-Sulfate,urine Ursodeoxycholic Acid-3-Sulfate,1.0
urine Ursodeoxycholic Acid-3-Sulfate,urine Tauroursodeoxycholic Acid-3-Sulfate,0.6432293506424388
urine Ursodeoxycholic Acid-3-Sulfate,urine Glycoursodeoxycholic Acid-3-Sulfate,0.7678670679858149
urine Glycochenodeoxycholic Acid-3-Sulfate,urine Glycochenodeoxycholic Acid-3-Sulfate,1.0
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma 3-alpha-Hydroxy-12 Ketolithocholic Acid,-0.6542349173347474
urine Taurochenodeoxycholic Acid-3-Sulfate,"plasma 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",-0.6757124503347736
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma Glycohyocholic Acid,0.7006390664073355
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma Taurochenodeoxycholic Acid,0.7335370936371216
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma Taurohyocholic Acid,0.778938594053904
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma Taurocholic Acid,0.6811336482356212
urine Taurochenodeoxycholic Acid-3-Sulfate,plasma Taurochenodeoxycholic Acid-3-Sulfate,0.8989719366490694
urine Taurochenodeoxycholic Acid-3-Sulfate,urine Deoxycholic Acid,-0.66835090284911
urine Taurochenodeoxycholic Acid-3-Sulfate,urine Taurochenodeoxycholic Acid,0.7620119567791517
urine Taurochenodeoxycholic Acid-3-Sulfate,urine Taurohyocholic Acid,0.7146429563767716
urine Taurochenodeoxycholic Acid-3-Sulfate,urine Taurocholic Acid,0.6521255904417896
urine Taurochenodeoxycholic Acid-3-Sulfate,urine Taurochenodeoxycholic Acid-3-Sulfate,1.0
urine Glycocholic Acid-3-Sulfate,urine Glycocholic Acid-3-Sulfate,1.0
urine Glycolithocholic Acid-3-Sulfate,plasma 3-Ketocholanic Acid,0.7959149722516206
urine Glycolithocholic Acid-3-Sulfate,plasma Lithocholic Acid,0.775684320395918
urine Glycolithocholic Acid-3-Sulfate,plasma Isolithocholic Acid,0.7026313036025001
urine Glycolithocholic Acid-3-Sulfate,plasma 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.6738680576403672
urine Glycolithocholic Acid-3-Sulfate,"plasma 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.7300977077726711
urine Glycolithocholic Acid-3-Sulfate,plasma Deoxycholic Acid,0.7092121785843234
urine Glycolithocholic Acid-3-Sulfate,plasma Glycolithocholic Acid,0.7325319622012229
urine Glycolithocholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid,0.759399757226355
urine Glycolithocholic Acid-3-Sulfate,plasma Taurodeoxycholic Acid,0.6607753294298045
urine Glycolithocholic Acid-3-Sulfate,plasma Lithocholic Acid 3-Sulfate,0.7055537856166536
urine Glycolithocholic Acid-3-Sulfate,plasma Glycolithocholic Acid-3-Sulfate,0.8707517105035537
urine Glycolithocholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid-3-Sulfate,0.7155203626107582
urine Glycolithocholic Acid-3-Sulfate,plasma 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.7587725045266973
urine Glycolithocholic Acid-3-Sulfate,stool 3-Ketocholanic Acid,0.7173765041979449
urine Glycolithocholic Acid-3-Sulfate,stool Lithocholic Acid,0.7474433127549012
urine Glycolithocholic Acid-3-Sulfate,stool Isolithocholic Acid,0.7851327017570977
urine Glycolithocholic Acid-3-Sulfate,stool Isoallolithocholic Acid,0.6912890663128679
urine Glycolithocholic Acid-3-Sulfate,stool 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.6565370270194311
urine Glycolithocholic Acid-3-Sulfate,"stool 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.6533277817686394
urine Glycolithocholic Acid-3-Sulfate,stool Cholic acid|Ursocholic acid,-0.6860827076625893
urine Glycolithocholic Acid-3-Sulfate,stool Allolithocholic Acid,0.7269417883150079
urine Glycolithocholic Acid-3-Sulfate,stool 5-alpha-Cholanic Acid-3-one,0.6396276287949285
urine Glycolithocholic Acid-3-Sulfate,urine Deoxycholic Acid,0.6796720210981614
urine Glycolithocholic Acid-3-Sulfate,urine Glycodeoxycholic Acid,0.7452080847947524
urine Glycolithocholic Acid-3-Sulfate,urine Taurolithocholic Acid 3-Sulfate,0.8847191293682639
urine Glycolithocholic Acid-3-Sulfate,urine Lithocholic Acid 3-Sulfate,0.7365102511531948
urine Glycolithocholic Acid-3-Sulfate,urine Deoxycholic Acid-3-Sulfate,0.6979433018343523
urine Glycolithocholic Acid-3-Sulfate,urine Glycolithocholic Acid-3-Sulfate,0.9999999999999998
urine Glycolithocholic Acid-3-Sulfate,urine Glycodeoxycholic Acid-3-Sulfate,0.8191026756095501
urine Glycolithocholic Acid-3-Sulfate,urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.735105875460266
urine Tauroursodeoxycholic Acid-3-Sulfate,plasma Tauroursodeoxycholic Acid-3-Sulfate,0.6435148205912931
urine Tauroursodeoxycholic Acid-3-Sulfate,plasma Glycoursodeoxycholic Acid-3-Sulfate,0.7547972131683437
urine Tauroursodeoxycholic Acid-3-Sulfate,urine Ursodeoxycholic Acid-3-Sulfate,0.6432293506424388
urine Tauroursodeoxycholic Acid-3-Sulfate,urine Tauroursodeoxycholic Acid-3-Sulfate,1.0
urine Tauroursodeoxycholic Acid-3-Sulfate,urine Glycoursodeoxycholic Acid-3-Sulfate,0.716586316363864
urine Glycoursodeoxycholic Acid-3-Sulfate,plasma Glycoursodeoxycholic Acid,0.6967490969713811
urine Glycoursodeoxycholic Acid-3-Sulfate,plasma Glycoursodeoxycholic Acid-3-Sulfate,0.8607946651847739
urine Glycoursodeoxycholic Acid-3-Sulfate,urine Glycoursodeoxycholic Acid,0.7105701911606449
urine Glycoursodeoxycholic Acid-3-Sulfate,urine Ursodeoxycholic Acid-3-Sulfate,0.7678670679858149
urine Glycoursodeoxycholic Acid-3-Sulfate,urine Tauroursodeoxycholic Acid-3-Sulfate,0.716586316363864
urine Glycoursodeoxycholic Acid-3-Sulfate,urine Glycoursodeoxycholic Acid-3-Sulfate,1.0
urine Glycodeoxycholic Acid-3-Sulfate,plasma 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.6675152489032188
urine Glycodeoxycholic Acid-3-Sulfate,"plasma 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.8107066289395779
urine Glycodeoxycholic Acid-3-Sulfate,plasma Deoxycholic Acid,0.7434112728040689
urine Glycodeoxycholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid,0.7097069979428716
urine Glycodeoxycholic Acid-3-Sulfate,plasma Glycohyocholic Acid,-0.6735575654660226
urine Glycodeoxycholic Acid-3-Sulfate,plasma Taurochenodeoxycholic Acid,-0.8057905778851804
urine Glycodeoxycholic Acid-3-Sulfate,plasma Taurohyocholic Acid,-0.7621667431513965
urine Glycodeoxycholic Acid-3-Sulfate,plasma Taurocholic Acid,-0.755637060882327
urine Glycodeoxycholic Acid-3-Sulfate,plasma Glycolithocholic Acid-3-Sulfate,0.7074563415011923
urine Glycodeoxycholic Acid-3-Sulfate,plasma Glycodeoxycholic Acid-3-Sulfate,0.8741160617134445
urine Glycodeoxycholic Acid-3-Sulfate,plasma 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.7225394781466669
urine Glycodeoxycholic Acid-3-Sulfate,stool Lithocholic Acid,0.6445948011792347
urine Glycodeoxycholic Acid-3-Sulfate,stool Isolithocholic Acid,0.6851720641403677
urine Glycodeoxycholic Acid-3-Sulfate,stool 3-alpha-Hydroxy-7 Ketolithocholic Acid,-0.6565895134624467
urine Glycodeoxycholic Acid-3-Sulfate,stool 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.7874152498316096
urine Glycodeoxycholic Acid-3-Sulfate,"stool 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.8064852249350813
urine Glycodeoxycholic Acid-3-Sulfate,stool Deoxycholic Acid,0.7955208535941536
urine Glycodeoxycholic Acid-3-Sulfate,stool Chenodeoxycholic Acid,-0.6545702099913455
urine Glycodeoxycholic Acid-3-Sulfate,stool Cholic acid|Ursocholic acid,-0.6878308349164056
urine Glycodeoxycholic Acid-3-Sulfate,stool Glycodeoxycholic Acid,0.7936664646366537
urine Glycodeoxycholic Acid-3-Sulfate,stool Allolithocholic Acid,0.6764195113116149
urine Glycodeoxycholic Acid-3-Sulfate,stool 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.7451999221984493
urine Glycodeoxycholic Acid-3-Sulfate,urine Deoxycholic Acid,0.6635566636040818
urine Glycodeoxycholic Acid-3-Sulfate,urine Glycodeoxycholic Acid,0.8133255298220802
urine Glycodeoxycholic Acid-3-Sulfate,urine Taurochenodeoxycholic Acid,-0.7310925594549972
urine Glycodeoxycholic Acid-3-Sulfate,urine Taurohyocholic Acid,-0.6651106573392264
urine Glycodeoxycholic Acid-3-Sulfate,urine Taurolithocholic Acid 3-Sulfate,0.7102405604516491
urine Glycodeoxycholic Acid-3-Sulfate,urine Deoxycholic Acid-3-Sulfate,0.8027067272258475
urine Glycodeoxycholic Acid-3-Sulfate,urine Glycolithocholic Acid-3-Sulfate,0.8191026756095501
urine Glycodeoxycholic Acid-3-Sulfate,urine Glycodeoxycholic Acid-3-Sulfate,0.9999999999999998
urine Taurocholic Acid-3-Sulfate,urine Taurocholic Acid-3-Sulfate,0.9999999999999998
urine 23-Norcholic Acid,urine 23-Norcholic Acid,1.0
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma 3-Ketocholanic Acid,0.7274115760030316
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma Lithocholic Acid,0.7520934437037995
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma Isolithocholic Acid,0.7032288531448488
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.7901821702414394
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,"plasma 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.75911989995055
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma Deoxycholic Acid,0.756871524980789
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma Glycodeoxycholic Acid,0.7653430923982734
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma Taurodeoxycholic Acid,0.6912388625318351
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,plasma 5-beta-Cholanic Acid 12-alpha-ol-3-one,0.8099016083517163
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine 3-alpha-Hydroxy-12 Ketolithocholic Acid,0.7081420498748737
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine Deoxycholic Acid,0.8178565515746405
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine Glycodeoxycholic Acid,0.711856610858776
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine Taurohyocholic Acid,-0.666879442033809
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine Lithocholic Acid 3-Sulfate,0.6818540297907014
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine Glycolithocholic Acid-3-Sulfate,0.7351058754602658
urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,urine 5-beta-Cholanic Acid 12-alpha-ol-3-one,1.0
urine Succinic acid,urine Succinic acid,0.9999999999999998
urine Tartaric acid,urine Tartaric acid,1.0
urine Citric acid,"urine 5-beta-Cholanic Acid-3-alpha, 6-alpha-diol-7-one",0.6664611678718574
urine Citric acid,urine Citric acid,1.0
urine Citric acid,urine Glycine,0.6387427683598906
urine Citric acid,urine Alanine,0.7625787263157028
urine Formic acid,urine Formic acid,1.0
urine Formic acid,urine Glycine,0.6527353057023813
urine Fumaric acid,urine Fumaric acid,1.0
urine Fumaric acid,urine D-Lactose,0.7769872328473666
"urine N,N-Dimethylglycine","urine N,N-Dimethylglycine",1.0
"urine N,N-Dimethylglycine",urine Valine,0.70172777300072
"urine N,N-Dimethylglycine",urine Alanine,0.6600930847023999
urine Guanidinoacetic acid,urine Guanidinoacetic acid,1.0
urine Betaine,urine Betaine,0.9999999999999998
urine Betaine,urine Valine,0.6474927841350872
urine D-Glucose,urine D-Glucose,1.0
urine Taurine,urine Taurine,0.9999999999999999
urine Valine,"urine N,N-Dimethylglycine",0.70172777300072
urine Valine,urine Betaine,0.6474927841350872
urine Valine,urine Valine,1.0
urine D-Lactose,urine Fumaric acid,0.7769872328473666
urine D-Lactose,urine D-Lactose,0.9999999999999998
urine Hippuric acid,urine Hippuric acid,1.0
urine Glycine,urine Citric acid,0.6387427683598906
urine Glycine,urine Formic acid,0.6527353057023814
urine Glycine,urine Glycine,1.0
urine Creatinine,urine Creatinine,1.0
urine Dimethylamine,urine Dimethylamine,1.0
urine Trimethylamine,urine Trimethylamine,1.0
urine 1-Methylhistidine,urine 1-Methylhistidine,1.0
urine 2-Furoylglycine,urine 2-Furoylglycine,1.0
urine 4-Aminobutyric acid,urine 4-Aminobutyric acid,1.0
urine 4-Aminobutyric acid,gut Anaerofilum sp. An201,0.6889020317000114
urine Alanine,urine Citric acid,0.7625787263157027
urine Alanine,"urine N,N-Dimethylglycine",0.6600930847024
urine Alanine,urine Alanine,1.0
urine Sarcosine,urine Sarcosine,0.9999999999999999
urine Acetic acid,urine Acetic acid,1.0
urine Lactic acid,urine Lactic acid,1.0
urine Proline betaine,urine Proline betaine,1.0
urine Trigonelline,urine Trigonelline,1.0
urine Acetoacetic acid,urine Acetoacetic acid,1.0
urine Acetone,urine Acetone,1.0
urine Oxaloacetic acid,urine Oxaloacetic acid,1.0
urine Pyruvic acid,urine Pyruvic acid,1.0
urine Allantoin,urine Allantoin,1.0
urine Caffeine,urine Caffeine,1.0
urine D-Galactose,urine D-Galactose,0.9999999999999999
urine D-Mannose,urine D-Mannose,1.0
urine D-Mannose,gut Eubacterium sp. CAG:192,0.657465132104225
urine D-Mannose,oral unclassified Lautropia,0.6698213971332089
urine Indole-3-acetic-acid,urine Indole-3-acetic-acid,1.0
urine 3OH-Kynurenine,urine 3OH-Kynurenine,1.0
urine Neopterin,urine Neopterin,0.9999999999999998
urine Neopterin,urine Xanthurenic acid,0.6633323608914797
urine Neopterin,urine Picolinic Acid,0.6535885965156017
urine Xanthurenic acid,urine Neopterin,0.6633323608914797
urine Xanthurenic acid,urine Xanthurenic acid,1.0
urine Kynurenine,urine Kynurenine,1.0
urine Nicotinic riboside,urine Nicotinic riboside,1.0
urine Nicotinic riboside,urine NAD+,0.640955821061406
urine Tryptophan,urine Tryptophan,1.0
urine 3-HAA,urine 3-HAA,1.0
urine Serotonin,urine Serotonin,0.9999999999999998
urine Beta-nicotinamide mononucleotide,urine Beta-nicotinamide mononucleotide,0.9999999999999998
urine NAD+,urine Nicotinic riboside,0.640955821061406
urine NAD+,urine NAD+,1.0
urine Picolinic Acid,urine Neopterin,0.6535885965156017
urine Picolinic Acid,urine Picolinic Acid,0.9999999999999998
gut Acetobacter sp. 46_36 & CAG:267,gut Acetobacter sp. 46_36 & CAG:267,1.0
gut Acetobacter sp. 46_36 & CAG:267,gut Azospirillum sp. 51_20,0.8723937634268288
gut Acetobacter sp. 46_36 & CAG:267,gut Azospirillum sp. CAG:239,0.9985141158989599
gut Acetobacter sp. 46_36 & CAG:267,gut Clostridium sp. 28_17 & CAG:470,0.7187781804380692
gut Acetobacter sp. 46_36 & CAG:267,gut Clostridium sp. CAG:269,0.7312337176685452
gut Acetobacter sp. 46_36 & CAG:267,gut unclassified Actinobacteria,0.7061752862136592
gut Acidaminococcus intestini,gut Acidaminococcus intestini,0.9999999999999999
gut Acidaminococcus massiliensis,gut Acidaminococcus massiliensis,0.9999999999999999
gut Acidaminococcus massiliensis,oral Prevotella saccharolytica,0.6719906505648617
gut Acidaminococcus massiliensis,oral unclassified Centipeda,0.8229519619338523
gut Acidiphilium sp. CAG:727,gut Acidiphilium sp. CAG:727,0.9999999999999999
gut Acidiphilium sp. CAG:727,gut Bacteroides coprocola,0.7130740328122925
gut Acidiphilium sp. CAG:727,gut Barnesiella sp. An22,0.6889020317000114
gut Acidiphilium sp. CAG:727,gut Dakarella massiliensis,0.7130740328122925
gut Acidiphilium sp. CAG:727,gut Desulfovibrio fairfieldensis,0.9999999999999999
gut Acidiphilium sp. CAG:727,gut Oscillibacter sp. CAG:155,0.6889020317000114
